codigo_clase,clase,codigo_seccion,seccion,codigo_division,gsectores,gsectores_label,total_plazas_equiv,n_establecimientos,n_matrices,n_provincias_present,n_cantones_present,effnum_industry_prov,effnum_industry_canton,ren_prov_pop,ren_prov_con,ren_canton_pop,ren_canton_con,tradable_prov_pop,tradable_prov_con,tradable_canton_pop,tradable_canton_con,tradability_pctile
N7912,Actividades de operadores turísticos.,N,Actividades de servicios administrativos y de apoyo.,N79,6,Servicios,3108.1666666666665,2010,1751,24,110,3.8753597075746193,4.578509240306637,0.48808026107959934,0.7721701392961381,0.2686106239241396,0.633258283926843,True,True,True,True,0.3277511961722488
N8129,Otras actividades de limpieza de edificios e instalaciones industriales.,N,Actividades de servicios administrativos y de apoyo.,N81,6,Servicios,14588.91666666667,2361,1961,24,144,3.879998918143519,4.0742243344608005,0.48866454415950183,0.773094507649406,0.23902538644066032,0.5635101241383184,True,True,True,True,0.3253588516746411
S9512,Reparación de equipo de comunicaciones.,S,Otras actividades de servicios.,S95,6,Servicios,719.5000000000002,1425,1018,24,140,3.890757470059375,4.580433269205834,0.490019524657871,0.7752381622152656,0.268723502281687,0.6335243983267452,True,True,True,True,0.3229665071770335
A0111,"Cultivo de cereales (excepto arroz), legumbres y semillas oleaginosas.",A,"Agricultura, ganadería,  silvicultura y pesca.",A01,1,"Agricultura, ganadería, silvicultura y pesca",3664.0833333333367,1792,1205,23,166,3.8966444846410173,4.233393098666902,0.4907609617968213,0.7764111570370522,0.24836345235221274,0.5855249182963316,True,True,True,True,0.32057416267942584
F4100,Construcción de edificios.,F,Construcción.,F41,5,Construcción,36764.416666666664,12531,11115,24,219,3.9043895455171334,5.194317737555237,0.4917364096570815,0.7779543698448539,0.3047386944339755,0.7184313854163356,True,True,True,True,0.3181818181818182
H5222,Actividades de servicios vinculadas al transporte acuático.,H,Transporte y almacenamiento.,H52,6,Servicios,988.9166666666674,121,80,8,14,3.945957113869495,4.237380903700367,0.49697161648813004,0.7862367584401909,0.24859740771670058,0.586076475678786,True,True,True,True,0.3157894736842105
C2393,Fabricación de otros productos de porcelana y de cerámica.,C,Industrias manufactureras.,C23,3,Industrias manufactureras,604.75,1218,1154,24,111,3.947253058754757,4.406212985448313,0.49713483362555005,0.786494977036162,0.2585023982794563,0.6094278131443276,True,True,True,True,0.3133971291866029
R9000,"Actividades creativas, artísticas y de entretenimiento.",R,"Artes, entretenimiento y recreación.",R90,6,Servicios,3505.916666666667,5925,5425,24,190,3.9966621754914065,4.21564316304858,0.5033576403883393,0.7963398036927604,0.247322104387011,0.5830699065928459,True,True,True,True,0.31100478468899523
C2420,Fabricación de productos primarios de metales preciosos y metales no ferrosos.,C,Industrias manufactureras.,C24,3,Industrias manufactureras,1256.5000000000002,195,160,16,39,4.001424168969001,8.870850060190932,0.5039573873009319,0.797288636690052,0.5204324037240108,1.226936321681993,True,True,True,False,0.30861244019138756
M7420,Actividades de fotografía.,M,"Actividades profesionales, científicas y técnicas.",M74,6,Servicios,956.6666666666666,1404,1275,24,109,4.025391256518753,4.497620796875377,0.5069759102849368,0.8020641080600109,0.263865084684632,0.6220705207951555,True,True,True,True,0.3062200956937799
C2824,Fabricación de maquinaria para la explotación de minas y canteras y para obras de construcción.,C,Industrias manufactureras.,C28,3,Industrias manufactureras,165.91666666666663,102,86,13,29,4.043672607942127,4.584135791261874,0.5092783460454594,0.8057066895854154,0.26894072074895803,0.6340364979295523,True,True,True,True,0.3038277511961722
G4741,"Venta al por menor de computadores, equipo periférico, programas informáticos y equipo de telecomunicaciones en comercios especializados.",G,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,4,Comercio,13707.499999999995,12475,9468,24,205,4.048302667491413,5.733836669078031,0.5098614766047241,0.8066292345868855,0.3363910312993079,0.7930527992412615,True,True,True,True,0.3014354066985646
C2310,Fabricación de vidrio y productos de vidrio.,C,Industrias manufactureras.,C23,3,Industrias manufactureras,1704.2500000000005,462,416,21,61,4.057461871601409,5.131678758295002,0.5110150280349437,0.8084542171555059,0.3010638093528358,0.7097677242918669,True,True,True,True,0.29904306220095694
E3811,Recolección de desechos no peligrosos.,E,"Distribución de agua; alcantarillado, gestión de desechos y actividades de saneamiento.",E38,6,Servicios,7957.083333333333,382,289,23,84,4.064820239774555,4.742552166560164,0.5119417740740402,0.8099203809715111,0.27823464573092976,0.6559472284101545,True,True,True,True,0.2966507177033493
I5629,Otras actividades de servicio de comidas.,I,Actividades de alojamiento y de servicio de comidas.,I56,6,Servicios,4647.75,2429,1998,24,148,4.0932347149272195,5.147263388211689,0.5155204210893987,0.8155819997352545,0.3019781238045126,0.7119232503547596,True,True,True,True,0.2942583732057416
C3100,Fabricación de muebles.,C,Industrias manufactureras.,C31,3,Industrias manufactureras,6934.250000000001,6864,6255,24,200,4.0994335769548105,6.336518068067335,0.5163011337006459,0.8168171305402652,0.37174896509680483,0.8764102783785177,True,True,True,True,0.291866028708134
S9609,Otras actividades de servicios personales n.c.p.,S,Otras actividades de servicios.,S96,6,Servicios,46936.91666666668,102786,95334,24,222,4.103355986937548,5.205305413748787,0.5167951396853534,0.8175986755041629,0.30538331616627284,0.7199511021200645,True,True,True,True,0.2894736842105263
Q8890,Otras actividades de asistencia social sin alojamiento.,Q,Actividades de atención de la salud humana y de asistencia social.,Q88,6,Servicios,5246.166666666666,1692,1199,24,149,4.135003080724871,4.880966879818806,0.5207809172553519,0.8239043974660009,0.2863551191289904,0.675091508608773,True,True,True,True,0.28708133971291866
C2811,"Fabricación de motores y turbinas, excepto motores para aeronaves, vehículos automotores y motocicletas.",C,Industrias manufactureras.,C28,3,Industrias manufactureras,430.1666666666667,230,211,18,43,4.138315957203936,4.681091731763217,0.5211981558444991,0.824564492137293,0.27462890314726923,0.6474465729727297,True,True,True,True,0.284688995215311
J6120,Actividades de telecomunicaciones inalámbricas.,J,Información y comunicación.,J61,6,Servicios,5173.499999999996,1193,731,24,162,4.165963497454855,4.607225711210681,0.5246802116230896,0.8300732981882566,0.2702953533331203,0.6372300883135286,True,True,True,True,0.2822966507177033
S9524,Reparación de muebles y accesorios domésticos.,S,Otras actividades de servicios.,S95,6,Servicios,246.24999999999997,317,274,22,53,4.1882043772653885,4.339470130944083,0.5274813282274008,0.834504820564825,0.25458674826109823,0.6001965408481735,True,True,True,True,0.2799043062200957
C2211,Fabricación de cubiertas y cámaras de caucho; recauchutado y renovación de cubiertas de caucho.,C,Industrias manufactureras.,C22,3,Industrias manufactureras,266.9999999999999,57,46,15,23,4.1904920522177855,4.394866042760143,0.5277694483174787,0.8349606425839279,0.25783669920686986,0.6078584059252116,True,True,True,True,0.27751196172248804
S9521,Reparación de aparatos electrónicos de consumo.,S,Otras actividades de servicios.,S95,6,Servicios,638.25,741,675,24,112,4.20559730344071,4.447441478629981,0.5296718717095958,0.8379703822780551,0.260921179305273,0.6151301680967366,True,True,True,True,0.2751196172248804
N7721,Alquiler de equipo recreativo y deportivo.,N,Actividades de servicios administrativos y de apoyo.,N77,6,Servicios,104.75000000000003,121,76,20,44,4.233774829113533,4.4720941488142225,0.5332206762399437,0.8435847885694963,0.2623674948573503,0.6185399040600611,True,True,True,True,0.2727272727272727
C1072,Elaboración de azúcar.,C,Industrias manufactureras.,C10,3,Industrias manufactureras,1075.8333333333335,262,224,19,61,4.242429441283974,4.503881294419483,0.5343106770879774,0.8453092305799093,0.26423237370014685,0.6229364165973105,True,True,True,True,0.2703349282296651
N8121,Limpieza general de edificios.,N,Actividades de servicios administrativos y de apoyo.,N81,6,Servicios,18763.08333333333,3861,3544,24,175,4.258082925933683,5.6268117030791664,0.5362821474677985,0.8484282064517001,0.3301121222956232,0.778250067009311,True,True,True,True,0.2679425837320574
N7729,Alquiler otros efectos personales y artículos de uso domésticos.,N,Actividades de servicios administrativos y de apoyo.,N77,6,Servicios,2449.25,1398,1086,24,130,4.262418776575297,4.644482849220296,0.5368282240317428,0.8492921299701695,0.2724811440700459,0.6423831610805968,True,True,True,True,0.26555023923444976
C1512,"Fabricación de maletas, bolsos de mano y artículos similares, artículos de talabartería y guarnicionería.",C,Industrias manufactureras.,C15,3,Industrias manufactureras,520.25,558,482,18,53,4.267080590298264,5.530560512202338,0.5374153538547017,0.8502210020294005,0.3244652859395313,0.7649374666056711,True,True,True,True,0.2631578947368421
C2392,Fabricación de materiales de construcción de arcilla.,C,Industrias manufactureras.,C23,3,Industrias manufactureras,1165.083333333333,286,252,19,59,4.271677491785962,4.427697485809199,0.5379943083383042,0.8511369402467351,0.2597628445827709,0.6123993563072828,True,True,True,True,0.2607655502392344
C3212,Fabricación de bisutería y artículos conexos.,C,Industrias manufactureras.,C32,3,Industrias manufactureras,210.66666666666669,371,306,22,53,4.277404155065324,5.362349679641009,0.5387155501118208,0.8522779848763431,0.31459674264003773,0.7416720547489161,True,True,True,True,0.2583732057416268
C2670,Fabricación de instrumentos ópticos y equipo fotográficos.,C,Industrias manufactureras.,C26,3,Industrias manufactureras,87.16666666666666,102,77,14,24,4.2795744347962135,4.2795744347962135,0.5389888849188061,0.8527104157546529,0.25107280530101533,0.5919123060096166,True,True,True,True,0.25598086124401914
C3312,Reparación de maquinaria.,C,Industrias manufactureras.,C33,3,Industrias manufactureras,6224.666666666666,3681,3332,24,152,4.283320270039608,5.760678152393514,0.5394606522853254,0.8534567779867881,0.3379657594918273,0.7967652721817496,True,True,True,True,0.2535885167464115
C3290,Otras industrias manufactureras n.c.p.,C,Industrias manufactureras.,C32,3,Industrias manufactureras,1027.4166666666667,1311,1123,24,124,4.3058436117609595,5.096668565010969,0.5422973434152495,0.8579445812429342,0.2990098417035101,0.7049254287420802,True,True,True,True,0.2511961722488038
P8542,Enseñanza cultural.,P,Enseñanza.,P85,6,Servicios,287.83333333333337,574,509,24,77,4.307504444665895,5.3611366757501,0.5425065161937831,0.8582755042210115,0.31452557848706597,0.741504282943283,True,True,True,True,0.24880382775119617
C2826,"Fabricación de maquinaria para la elaboración de productos textiles, prendas de vestir y cueros.",C,Industrias manufactureras.,C28,3,Industrias manufactureras,76.83333333333337,69,64,10,15,4.316242701193197,4.765792837440855,0.5436070515889594,0.8600166124713512,0.2795981225261104,0.6591616693093126,True,True,True,True,0.24641148325358853
R9200,Actividades de juegos de azar y apuestas.,R,"Artes, entretenimiento y recreación.",R92,6,Servicios,227.83333333333334,1302,588,24,162,4.31952964998821,6.058350097342016,0.5440210247287661,0.8606715410200337,0.35542948898557275,0.8379365825663126,True,True,True,True,0.24401913875598086
Q8690,Otras actividades de atención de la salud humana.,Q,Actividades de atención de la salud humana y de asistencia social.,Q86,6,Servicios,32658.833333333343,9318,6505,24,201,4.355029113958803,4.774627304367355,0.5484919871555796,0.8677448524304645,0.28011642041492396,0.6603835734426565,True,True,True,True,0.24162679425837322
A0240,Servicios de apoyo a la silvicultura.,A,"Agricultura, ganadería,  silvicultura y pesca.",A02,1,"Agricultura, ganadería, silvicultura y pesca",81.83333333333337,94,68,18,43,4.372122124391324,5.156481936987997,0.5506447578979277,0.8711506555668475,0.302518954893523,0.7131982772405827,True,True,True,True,0.23923444976076555
C3020,Fabricación de locomotoras y material rodante.,C,Industrias manufactureras.,C30,3,Industrias manufactureras,68.00000000000003,58,48,14,24,4.396365941263469,5.474438871988816,0.5536981334195327,0.875981265591162,0.3211727581751032,0.7571752252936073,True,True,True,True,0.23684210526315788
M6910,Actividades jurídicas.,M,"Actividades profesionales, científicas y técnicas.",M69,6,Servicios,15186.499999999998,9713,8820,24,211,4.406539925954626,5.105595858514578,0.5549794908879953,0.8780084444258937,0.2995335855144536,0.7061601718140037,True,True,True,True,0.23444976076555024
R9311,Explotación de instalaciones deportivas.,R,"Artes, entretenimiento y recreación.",R93,6,Servicios,7670.916666666665,3851,2894,24,197,4.408369181998244,5.463780374391627,0.5552098756354046,0.8783729259193787,0.32054744859519213,0.7557010376173621,True,True,True,True,0.23205741626794257
A0146,Cría de aves de corral.,A,"Agricultura, ganadería,  silvicultura y pesca.",A01,1,"Agricultura, ganadería, silvicultura y pesca",10828.833333333328,1673,1001,24,180,4.426061840005558,12.603799838882402,0.5574381686948912,0.8818982095650038,0.7394359956146848,1.7432444138506418,True,True,True,False,0.22966507177033493
C2431,Fundición de hierro y acero.,C,Industrias manufactureras.,C24,3,Industrias manufactureras,353.08333333333337,177,152,19,36,4.459170237504716,6.867020061898995,0.561607989437913,0.8884950980703024,0.4028722989325533,0.9497845503524903,True,True,True,True,0.22727272727272727
C3211,Fabricación de joyas y artículos conexos.,C,Industrias manufactureras.,C32,3,Industrias manufactureras,962.1666666666665,858,755,24,69,4.478208567637621,6.576728514797308,0.5640057625075008,0.892288508525068,0.3858415604335597,0.9096340303234489,True,True,True,True,0.22488038277511962
S9603,Pompas fúnebres y actividades conexas.,S,Otras actividades de servicios.,S96,6,Servicios,3288.2499999999995,995,624,23,151,4.488531363893666,6.90153194277566,0.5653058619748804,0.8943453382452554,0.4048970317371671,0.9545579238048458,True,True,True,True,0.22248803827751196
A0121,Cultivo de uvas.,A,"Agricultura, ganadería,  silvicultura y pesca.",A01,1,"Agricultura, ganadería, silvicultura y pesca",51.58333333333331,35,28,13,19,4.496192163719358,4.731142035141442,0.5662706976188321,0.8958717619361871,0.27756523952061624,0.654369081493252,True,True,True,True,0.22009569377990432
S9491,Actividades de organizaciones religiosas.,S,Otras actividades de servicios.,S94,6,Servicios,8034.916666666666,4345,1886,24,199,4.522666785331356,5.205501192037213,0.5696050307397321,0.9011468625205257,0.3053948020289073,0.7199781804148656,True,True,True,True,0.21770334928229665
G4663,"Venta al por mayor de materiales para la construcción, artículos de ferretería, equipo, materiales de fontanería (plomería o gasfitería) y calefacción.",G,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G46,4,Comercio,25633.666666666668,11079,7727,24,215,4.550796626917128,7.1707940492537965,0.5731478297213276,0.906751767699575,0.42069402124272426,0.9917998404474454,True,True,True,True,0.215311004784689
L6820,Actividades inmobiliarias realizadas a cambio de una retribución o por contrato.,L,Actividades inmobiliarias.,L68,6,Servicios,61284.25,33186,22966,24,218,4.56739431151602,5.467997967056515,0.5752382168966161,0.9100588765606363,0.32079488507237564,0.7562843771615432,True,True,True,True,0.21291866028708134
S9601,"Lavado y limpieza, incluida la limpieza en seco, de productos textiles y de piel.",S,Otras actividades de servicios.,S96,6,Servicios,2480.8333333333335,2867,2004,24,147,4.606655826337842,5.191806952981031,0.580182988956655,0.9178817811828027,0.3045913924682877,0.7180841162404268,True,True,True,True,0.21052631578947367
C1071,Elaboración de productos de panadería.,C,Industrias manufactureras.,C10,3,Industrias manufactureras,12607.833333333332,9432,8057,24,216,4.609071301240959,5.418367965464419,0.580487204748299,0.9183630674976605,0.31788320683972093,0.7494200010098435,True,True,True,True,0.20813397129186603
C2818,Fabricación de herramientas de mano motorizadas.,C,Industrias manufactureras.,C28,3,Industrias manufactureras,158.75,63,60,15,21,4.628781665610137,5.2115630129491155,0.5829696168372926,0.9222903815920858,0.30575043514261346,0.7208165970493347,True,True,True,True,0.20574162679425836
I5610,Actividades de restaurantes y de servicio móvil de comidas.,I,Actividades de alojamiento y de servicio de comidas.,I56,6,Servicios,69721.33333333333,67318,50537,24,222,4.6346275162460495,5.810850903598225,0.5837058696034634,0.9234551744475759,0.34090927959798856,0.8037047165860719,True,True,True,True,0.20334928229665072
F4321,Instalaciones eléctricas.,F,Construcción.,F43,5,Construcción,14178.833333333332,6054,5512,24,183,4.645661035825328,5.979694211384831,0.5850954807681652,0.9256536166550968,0.35081492876665515,0.8270576067364731,True,True,True,True,0.20095693779904306
G4789,Venta al por menor de otros productos en puestos de venta y mercados.,G,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,4,Comercio,161.08333333333334,165,91,21,39,4.696860830969079,4.814510964592978,0.5915438136370188,0.935855238164143,0.2824563031792242,0.6658999231769444,True,True,True,True,0.19856459330143542
G4530,"Venta de partes, piezas y accesorios para vehículos automotores.",G,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G45,4,Comercio,23798.500000000004,16034,12326,24,203,4.726111357352688,5.359802431110664,0.5952277567110315,0.9416834411533959,0.31444730141777205,0.7413197422060339,True,True,True,True,0.19617224880382775
F4312,Preparación del terreno.,F,Construcción.,F43,5,Construcción,2395.916666666666,453,328,24,113,4.783008033876163,7.863209500863511,0.6023935804867859,0.9530201732122928,0.46131644585950715,1.0875685279474474,True,True,True,False,0.1937799043062201
A0210,Silvicultura y otras actividades forestales.,A,"Agricultura, ganadería,  silvicultura y pesca.",A02,1,"Agricultura, ganadería, silvicultura y pesca",1453.25,526,279,21,98,4.788199469621074,5.872996344772443,0.6030474132932739,0.954054573104117,0.3445552099328872,0.8123001159543664,True,True,True,True,0.19138755980861244
S9529,Reparación de otros bienes personales y enseres domésticos.,S,Otras actividades de servicios.,S95,6,Servicios,670.8333333333334,1257,1082,24,124,4.801806417307414,5.962369332080303,0.6047611335877449,0.9567657739946616,0.34979851787936644,0.8246613850053818,True,True,True,True,0.18899521531100477
A0162,Actividades de apoyo a la ganadería.,A,"Agricultura, ganadería,  silvicultura y pesca.",A01,1,"Agricultura, ganadería, silvicultura y pesca",716.0000000000005,405,359,22,87,4.8067652409156,8.700708220138713,0.6053856701737552,0.9577538256350792,0.5104505726490195,1.2034038302091994,True,True,True,False,0.18660287081339713
A0127,Cultivo de plantas con las que se preparan bebidas.,A,"Agricultura, ganadería,  silvicultura y pesca.",A01,1,"Agricultura, ganadería, silvicultura y pesca",3287.3333333333335,3878,2810,24,158,4.845086850691859,16.0994544220168,0.6102120663578383,0.9653894530327501,0.9445180232608982,2.2267319654381623,True,True,True,False,0.18421052631578946
G4774,Venta al por menor de artículos de segunda mano en comercios especializados.,G,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,4,Comercio,193.99999999999994,323,246,19,40,4.873726618705035,6.127077657060813,0.6138190877710527,0.9710959616732044,0.35946157710157556,0.8474423614654484,True,True,True,True,0.18181818181818182
J6399,Otras actividades de servicios de información n.c.p.,J,Información y comunicación.,J63,6,Servicios,156.83333333333326,134,113,19,39,4.90897549617474,6.031722568867332,0.6182584902049867,0.9781193434182887,0.3538673130322785,0.8342537019381275,True,True,True,True,0.17942583732057416
C1410,"Fabricación de prendas de vestir, excepto prendas de piel.",C,Industrias manufactureras.,C14,3,Industrias manufactureras,16990.75,20220,18680,24,212,4.9296233635514985,5.914995197391449,0.620858975646451,0.9822334561282177,0.3470191861779878,0.8181090201064583,True,True,True,True,0.17703349282296652
N8130,Actividades de paisajismo y servicios de mantenimiento conexos.,N,Actividades de servicios administrativos y de apoyo.,N81,6,Servicios,3543.9166666666624,1140,998,23,116,4.93413572528656,6.481049244340067,0.6214272828127327,0.9831325496969274,0.38022827733523734,0.8964005328165034,True,True,True,True,0.17464114832535885
A0126,Cultivo de frutos oleaginosos.,A,"Agricultura, ganadería,  silvicultura y pesca.",A01,1,"Agricultura, ganadería, silvicultura y pesca",5608.41666666667,1520,1039,18,74,5.006225668814611,7.168244488243947,0.6305066150846796,0.9974965587015894,0.4205444443525961,0.991447208063164,True,True,True,True,0.1722488038277512
Q8730,Actividades de atención en instituciones para personas de edad y personas con discapacidad.,Q,Actividades de atención de la salud humana y de asistencia social.,Q87,6,Servicios,841.9166666666667,191,129,18,38,5.006933435652655,6.500677099404615,0.6305957544289373,0.99763758210565,0.38137979852225756,0.8991152814744111,True,True,True,True,0.16985645933014354
G4730,Venta al por menor de combustibles para vehículos automotores en comercios especializados.,G,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,4,Comercio,16348.999999999996,11565,9704,24,214,5.021651481473214,6.601912017424124,0.632449411428219,1.000570170652002,0.3873190187061417,0.9131171862634502,True,False,True,True,0.1674641148325359
F4220,Construcción de proyectos de servicios públicos.,F,Construcción.,F42,5,Construcción,9695.166666666666,2748,2413,24,209,5.033307365252342,7.579725561344264,0.6339174059441631,1.002892619683961,0.44468509406569967,1.0483595750681132,True,False,True,False,0.16507177033492823
G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",G,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,4,Comercio,5589.5,10367,8726,24,216,5.042235682266407,6.338826095983703,0.6350418784133145,1.004671597717653,0.3718843717949485,0.8767295040742327,True,False,True,True,0.16267942583732056
G4799,"Otras actividades de venta al por menor no realizadas en comercios, puestos de venta o mercados.",G,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,4,Comercio,10770.166666666666,12962,10281,24,207,5.043328592277832,7.20958941872342,0.6351795244239984,1.0048893613678531,0.4229700564873108,0.9971656675770192,True,False,True,True,0.16028708133971292
C1101,"Destilación, rectificación y mezcla de bebidas alcohólicas.",C,Industrias manufactureras.,C11,3,Industrias manufactureras,420.74999999999994,294,244,21,73,5.060748273025973,6.447199525951646,0.6373734374976308,1.0083602539622865,0.3782423920833467,0.8917187437334213,True,False,True,True,0.15789473684210525
G4721,Venta al por menor de alimentos en comercios especializados.,G,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,4,Comercio,25939.249999999996,33609,28359,24,221,5.080322132889412,6.748493400405916,0.6398386575941833,1.0122603693677734,0.39591861186449595,0.9333910068829443,True,False,True,True,0.15550239234449761
F4210,Construcción de carreteras y líneas de ferrocarril.,F,Construcción.,F42,5,Construcción,21121.583333333332,2559,2090,24,202,5.08159965458579,7.279960450005334,0.639999554432194,1.0125149171209324,0.42709856330617096,1.0068987567046852,True,False,True,False,0.15311004784688995
S9602,Actividades de peluquería y otros tratamientos de belleza.,S,Otras actividades de servicios.,S96,6,Servicios,9196.25,18058,15896,24,213,5.082222660122126,6.964610844101924,0.6400780185562428,1.012639051732446,0.4085977260357686,0.9632824309990664,True,False,True,True,0.1507177033492823
G4742,Venta al por menor de equipo de sonido y vídeo en comercios especializados.,G,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,4,Comercio,2164.25,2397,1733,24,157,5.090166529301148,5.955637692524656,0.6410785052298543,1.0142218773366154,0.34940358804387406,0.8237303250709614,True,False,True,True,0.14832535885167464
G4630,"Venta al por mayor de alimentos, bebidas y tabaco.",G,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G46,4,Comercio,48397.916666666664,21765,16707,24,215,5.09538578791328,10.265243935521744,0.6417358421735894,1.0152618209686026,0.6022382905727885,1.4197963611106679,True,False,True,False,0.145933014354067
C2920,Fabricación de carrocerías para vehículos automotores; fabricación de remolques y semirremolques.,C,Industrias manufactureras.,C29,3,Industrias manufactureras,1527.8333333333328,513,464,22,79,5.117545019660349,5.843589988668355,0.6445266756529419,1.0196770748691337,0.34283000654333906,0.8082328928418562,True,False,True,True,0.14354066985645933
Q8790,Otras actividades de atención en instituciones.,Q,Actividades de atención de la salud humana y de asistencia social.,Q87,6,Servicios,4636.166666666667,781,459,23,98,5.126285758008455,6.8647902788310935,0.6456275236198116,1.0214186776252898,0.4027414826800028,0.9494761467815904,True,False,True,True,0.14114832535885166
C2511,Fabricación de productos metálicos para uso estructural.,C,Industrias manufactureras.,C25,3,Industrias manufactureras,7239.666666666667,5838,5481,24,194,5.1397003891595165,7.1898778220797235,0.6473170227033932,1.0240915592120687,0.42181362237413,0.994439336535868,True,False,True,True,0.13875598086124402
G4764,Venta al por menor de juegos y juguetes en comercios especializados.,G,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,4,Comercio,1036.2499999999998,662,401,24,79,5.175928214807956,5.555575016752498,0.6518797182813743,1.0313099975734614,0.32593282948301044,0.7683972482492818,True,False,True,True,0.13636363636363635
M7110,Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica.,M,"Actividades profesionales, científicas y técnicas.",M71,6,Servicios,41388.166666666664,18463,16377,24,221,5.247836722169542,7.19266066895825,0.6609361996650992,1.045637855201089,0.42197688561050084,0.9948242349266396,True,False,True,True,0.1339712918660287
C2593,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería.",C,Industrias manufactureras.,C25,3,Industrias manufactureras,826.1666666666667,737,681,20,86,5.254897117519805,7.0476072062025725,0.6618254176644364,1.0470446475694057,0.4134669320233918,0.9747617425123719,True,False,True,True,0.13157894736842105
Q8620,Actividades de médicos y odontólogos.,Q,Actividades de atención de la salud humana y de asistencia social.,Q86,6,Servicios,73880.41666666667,25299,20007,24,215,5.30543061891845,6.890376092170388,0.6681898344972039,1.0571135092386452,0.40424254359829725,0.9530149467266635,True,False,True,True,0.1291866028708134
R9312,Actividades de clubes deportivos.,R,"Artes, entretenimiento y recreación.",R93,6,Servicios,3119.3333333333344,547,507,23,105,5.31166141685264,5.933392170617698,0.6689745692604079,1.058355003311922,0.34809849435391443,0.8206535242415908,True,False,True,True,0.12679425837320574
T9700,Actividades de los hogares como empleadores de personal doméstico.,T,Actividades de los hogares como empleadores; actividades no diferenciadas de los hogares como productores de bienes y servicios para uso propio.,T97, ,Otros / No clasificado,234.66666666666669,267,125,21,62,5.33551512541716,7.3772004085908245,0.6719788127842107,1.0631078837810546,0.4328034083933148,1.0203481145788305,True,False,True,False,0.12440191387559808
J6010,Transmisiones de radio.,J,Información y comunicación.,J60,6,Servicios,1352.7499999999998,748,632,24,105,5.343645097670817,7.843242970697271,0.6730027381174846,1.0647277906493924,0.46014505538193884,1.0848069367907154,True,False,True,False,0.12200956937799043
C2395,"Fabricación de artículos de hormigón, de cemento y yeso.",C,Industrias manufactureras.,C23,3,Industrias manufactureras,2779.9166666666665,1237,1002,24,129,5.379170117943856,7.637785399650739,0.677476919220166,1.0718061941841959,0.44809133146173746,1.056389890535723,True,False,True,False,0.11961722488038277
G4771,"Venta al por menor de prendas de vestir, calzado y artículos de cuero en comercios especializados.",G,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,4,Comercio,19563.416666666664,32569,25634,24,218,5.396029257132539,6.998992600302088,0.679600235164414,1.0751653981905474,0.41061482472440536,0.9680378067746648,True,False,True,True,0.11722488038277512
C1050,Elaboración de productos lácteos.,C,Industrias manufactureras.,C10,3,Industrias manufactureras,7027.583333333333,1965,1585,24,171,5.417657533331098,6.648899296591345,0.6823241977098936,1.0794748585516938,0.39007565448236653,0.9196160447805148,True,False,True,True,0.11483253588516747
F4390,Otras actividades especializadas de construcción.,F,Construcción.,F43,5,Construcción,3765.000000000001,1488,1144,24,157,5.4349170335754335,7.441458719742651,0.6844979369292218,1.0829138349857528,0.43657329595821304,1.0292357471492342,True,False,True,False,0.11244019138755981
G4520,Mantenimiento y reparación de vehículos automotores.,G,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G45,4,Comercio,23064.416666666664,23417,20759,24,219,5.490984015881614,6.6918313529526054,0.6915592652772611,1.0940852494618485,0.39259437964819627,0.9255540212942329,True,False,True,True,0.11004784688995216
C1075,Elaboración de comidas y platos preparados.,C,Industrias manufactureras.,C10,3,Industrias manufactureras,1532.1666666666663,1803,1594,24,144,5.511319362704996,7.838391924470227,0.6941203904722464,1.0981370920710791,0.4598604556388041,1.0841359836381164,True,False,True,False,0.1076555023923445
G4751,Venta al por menor de productos textiles en comercios especializados.,G,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,4,Comercio,2387.000000000001,2217,1835,24,140,5.539543855183592,6.285888130294598,0.6976751102137111,1.1037608565557442,0.3687786229044924,0.8694076000335595,True,False,True,True,0.10526315789473684
E3700,Evacuación de aguas residuales.,E,"Distribución de agua; alcantarillado, gestión de desechos y actividades de saneamiento.",E37,6,Servicios,3404.499999999999,314,213,21,72,5.540826137001024,8.52257416128476,0.697836606562813,1.1040163527688178,0.49999985644871864,1.178765926800442,True,False,True,False,0.10287081339712918
