hs_edition,hs_code,description,parent_code
1992,080232,"Nuts, edible; walnuts, fresh or dried, shelled",0802
1992,080240,"Nuts, edible; chestnuts (castanea spp.), fresh or dried, whether or not shelled or peeled",0802
1992,080250,"Nuts, edible; pistachios, fresh or dried, whether or not shelled or peeled",0802
1992,080290,"Nuts, edible; n.e.s. in heading no. 0801 and 0802, fresh or dried, whether or not shelled or peeled",0802
1992,080300,"Fruit, edible; bananas, (including plantains), fresh or dried",0803
1992,080410,"Fruit, edible; dates, fresh or dried",0804
1992,080420,"Fruit, edible; figs, fresh or dried",0804
1992,080430,"Fruit, edible; pineapples, fresh or dried",0804
1992,080440,"Fruit, edible; avocados, fresh or dried",0804
1992,080450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",0804
1992,080510,"Fruit, edible; oranges, fresh or dried",0805
1992,080520,"Fruit, edible; mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",0805
1992,080530,"Fruit, edible; lemons (citrus limon, citrus limonum), limes (citrus aurantifolia)",0805
1992,080540,"Fruit, edible; grapefruit, fresh or dried",0805
1992,080590,"Fruit, edible; citrus fruit n.e.s. in heading no. 0805, fresh or dried",0805
1992,080610,"Fruit, edible; grapes, fresh",0806
1992,080620,"Fruit, edible; grapes, dried",0806
1992,080710,"Fruit, edible; melons (including watermelons), fresh",0807
1992,080720,"Fruit, edible; papaws (papayas), fresh",0807
1992,080810,"Fruit, edible; apples, fresh",0808
1992,080820,"Fruit, edible; pears and quinces, fresh",0808
1992,080910,"Fruit, edible; apricots, fresh",0809
1992,080920,"Fruit, edible; cherries, fresh",0809
1992,080930,"Fruit, edible; peaches including nectarines, fresh",0809
1992,080940,"Fruit, edible; plums and sloes, fresh",0809
1992,081010,"Fruit, edible; strawberries, fresh",0810
1992,081020,"Fruit, edible; raspberries, blackberries, mulberries and loganberries, fresh",0810
1992,081030,"Fruit, edible; black, white or red currants and gooseberries, fresh",0810
1992,081040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",0810
1992,081090,"Fruit, edible; fruits n.e.s. in heading no. 0801 to 0810, fresh",0810
1992,081110,"Fruit, edible; strawberries, uncooked or cooked by steaming or boiling in water, frozen, whether or not containing added sugar or other sweetening matter",0811
1992,081120,"Fruit, edible; raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries, uncooked or cooked, whether or not containing added sugar or other sweetening matter",0811
1992,081190,"Fruit, edible; fruit and nuts n.e.s. in heading no. 0811, uncooked or cooked, frozen whether or not containing added sugar or other sweetening matter",0811
1992,081210,"Fruit, edible; cherries, provisionally preserved, but unsuitable in that state for immediate consumption",0812
1992,081220,"Fruit, edible; strawberries, provisionally preserved, but unsuitable in that state for immediate consumption",0812
1992,081290,"Fruit, edible; fruit and nuts n.e.s. in heading no. 0812, provisionally preserved, but unsuitable in that state for immediate consumption",0812
1992,081310,"Fruit, edible; apricots, dried",0813
1992,081320,"Fruit, edible; prunes, dried",0813
1992,081330,"Fruit, edible; apples, dried",0813
1992,081340,"Fruit, edible; fruit n.e.s. in heading no. 0812, dried",0813
1992,081350,"Nuts, edible; mixtures of nuts or dried fruits of chapter 8",0813
1992,081400,"Peel; of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water and other preservative solutions",0814
1992,090111,Coffee; not roasted or decaffeinated,0901
1992,090112,"Coffee; decaffeinated, not roasted",0901
1992,090121,"Coffee; roasted, not decaffeinated",0901
1992,090122,"Coffee; roasted, decaffeinated",0901
1992,090130,Coffee; husks and skins,0901
1992,090140,"Coffee; substitutes containing coffee, in any proportion",0901
1992,090210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",0902
1992,090220,"Tea, green; (not fermented), in immediate packings of a content exceeding 3kg",0902
1992,090230,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",0902
1992,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",0902
1992,090300,Mate,0903
1992,090411,"Spices; pepper (of the genus piper), neither crushed nor ground",0904
1992,090412,"Spices; pepper (of the genus piper), crushed or ground",0904
1992,090420,"Spices; fruits of the genus capsicum or pimenta, dried or crushed or ground",0904
1992,090500,Spices; vanilla,0905
1992,090610,"Spices; cinnamon and cinnamon-tree flowers, neither crushed nor ground",0906
1992,090620,"Spices; cinnamon and cinnamon-tree flowers, crushed or ground",0906
1992,090700,"Spices; cloves (whole fruit, cloves and stems)",0907
1992,090810,Spices; nutmeg,0908
1992,090820,Spices; mace,0908
1992,090830,Spices; cardamoms,0908
1992,090910,Spices; anise or badian seeds,0909
1992,090920,Spices; coriander seeds,0909
1992,090930,Spices; cumin seeds,0909
1992,090940,Spices; caraway seeds,0909
1992,090950,Spices; fennel or juniper seeds,0909
1992,091010,Spices; ginger,0910
1992,091020,Spices; saffron,0910
1992,091030,Spices; turmeric (curcuma),0910
1992,091040,"Herbs; thyme, bay leaves",0910
1992,091050,Curry,0910
1992,091091,Spices; mixtures,0910
1992,091099,Spices; mixtures of 2 or more products of the same heading,0910
1992,100110,Cereals; durum wheat,1001
1992,100190,Cereals; meslin and wheat other than durum,1001
1992,100200,Cereals; rye,1002
1992,100300,Cereals; barley,1003
1992,100400,Cereals; oats,1004
1992,100510,"Cereals; maize (corn), seed",1005
1992,100590,"Cereals; maize (corn), other than seed",1005
1992,100610,Cereals; rice in the husk (paddy or rough),1006
1992,100620,Cereals; husked (brown) rice,1006
1992,100630,"Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed",1006
1992,100640,"Cereals; rice, broken",1006
1992,100700,Cereals; grain sorghum,1007
1992,100810,Cereals; buckwheat,1008
1992,100820,Cereals; millet,1008
1992,100830,Cereals; canary seed,1008
1992,100890,Cereals; n.e.s. in chapter 10,1008
1992,110100,Wheat or meslin flour,1101
1992,110210,Cereal flour; of rye,1102
1992,110220,Cereal flour; of maize (corn),1102
1992,110230,Cereal flour; of rice,1102
1992,110290,Cereal flours; n.e.s. in heading no. 1102,1102
1992,110311,Cereal groats and meal; of wheat,1103
1992,110312,Cereal groats and meal; of oats,1103
1992,110313,Cereal groats and meal; of maize (corn),1103
1992,110314,Cereal groats and meal; of rice,1103
1992,110319,Cereal groats and meal; n.e.s. in heading no. 1103,1103
1992,110321,Cereal pellets; of wheat,1103
1992,110329,Cereal pellets; of cereals other than wheat,1103
1992,110411,"Cereal grains; rolled or flaked, of barley",1104
1992,110412,"Cereal grains; rolled or flaked, of oats",1104
1992,110419,"Cereal grains; rolled or flaked, of cereals excluding barley and oats",1104
1992,110421,"Cereal grains; worked (eg hulled, pearled, sliced or kibbled) of barley",1104
1992,110422,"Cereal grains; worked (eg hulled, pearled, sliced or kibbled) of oats",1104
1992,110423,"Cereal grains; worked (eg hulled, pearled, sliced or kibbled) of maize (corn)",1104
1992,110429,"Cereal grains; worked (eg hulled, pearled, sliced or kibbled) of cereals n.e.s. in item no. 1104.2, except rice of heading no. 1006",1104
1992,110430,"Cereal; germ of cereals, whole, rolled, flaked or ground",1104
1992,110510,Flour and meal; of potatoes,1105
1992,110520,Flakes; of potatoes,1105
1992,110610,Flour and meal; of the dried leguminous vegetables of heading no. 0713,1106
1992,110620,"Flour and meal; of sago, roots or tubers of heading no. 0714",1106
1992,110630,"Flour, meal and powder; of the products of chapter 8",1106
1992,110710,Malt; not roasted,1107
1992,110720,Malt; roasted,1107
1992,110811,Starch; wheat,1108
1992,110812,Starch; maize (corn) starch,1108
1992,110813,Starch; potato,1108
1992,110814,Starch; manioc (cassava),1108
1992,110819,Starch; n.e.s. in item no. 1108.11 to 1108.14,1108
1992,110820,Inulin,1108
1992,110900,Wheat gluten; whether or not dried,1109
1992,120100,Soya beans; whether or not broken,1201
1992,120210,"Ground-nuts; in shell, not roasted or otherwise cooked",1202
1992,120220,"Ground-nuts; shelled, not roasted or otherwise cooked, whether or not broken",1202
1992,120300,Copra,1203
1992,120400,"Oil seeds; linseed, whether or not broken",1204
1992,120500,"Oil seeds; rape or colza seeds, whether or not broken",1205
1992,120600,"Oil seeds; sunflower seeds, whether or not broken",1206
1992,120710,"Oleaginous fruits; palm nuts and kernels, whether or not broken",1207
1992,120720,"Oil seeds; cotton seeds, whether or not broken",1207
1992,120730,"Oil seeds; castor oil seeds, whether or not broken",1207
1992,120740,"Oil seeds; sesamum seeds, whether or not broken",1207
1992,120750,"Oil seeds; mustard seeds, whether or not broken",1207
1992,120760,"Oil seeds; safflower seeds, whether or not broken",1207
1992,120791,"Oil seeds; poppy seeds, whether or not broken",1207
1992,120792,Oleaginous fruits; shea nuts (karite nuts),1207
1992,120799,"Oil seeds and oleaginous fruits; n.e.s. in heading no. 1207, whether or not broken",1207
1992,120810,Flours and meals; of soya beans,1208
1992,120890,Flours and meals of oil seeds or oleaginous fruits; excluding soya beans and mustard seeds,1208
1992,120911,"Seed; sugar beet seed, of a kind used for sowing",1209
1992,120919,"Seed; beet seed, (excluding sugar beet), of a kind used for sowing",1209
1992,120921,"Seed; lucerne (alfalfa) seed, of a kind used for sowing",1209
1992,120922,"Seed; clover (trifolium spp.) seed, of a kind used for sowing",1209
1992,120923,"Seed; fescue, of a kind used for sowing",1209
1992,120924,"Seed; kentucky blue grass (poa pratensis l.) seed, of a kind used for sowing",1209
1992,120925,"Seed; rye grass (lolium multiflorum lam., lolium perenne l.) seed, of a kind used for sowing",1209
1992,120926,"Seed; timothy grass seed, of a kind used for sowing",1209
1992,120929,"Seed; of forage plants, other than beet seed, n.e.s. in item no. 1209.2",1209
1992,120930,"Seed; of herbaceous plants cultivated principally for their flowers, of a kind used for sowing",1209
1992,120991,"Seed; vegetable seed, of a kind used for sowing",1209
1992,120999,"Seed; n.e.s. in heading no. 1209, of a kind used for sowing",1209
1992,121010,Hop cones; neither ground nor powdered nor in the form of pellets,1210
1992,121020,"Hop cones; ground, powdered or in the form of pellets; lupulin",1210
1992,121110,"Liquorice roots used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes; fresh or dried, whether or not cut, crushed or powdered",1211
1992,121120,"Ginseng roots, used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes; fresh or dried, whether or not cut, crushed or powdered",1211
1992,121190,"Plants and parts (including seeds and fruits) n.e.s. in heading no. 1211, used primarily in perfumery, pharmacy or for insecticidal, fungicidal purposes; fresh or dried, whether or not cut, crushed or powdered",1211
1992,121210,"Locust beans, including locust bean seeds; of a kind used primarily for human consumption, fresh or dried, whether or not ground",1212
1992,121220,"Seaweeds and other algae; of a kind used primarily for human consumption, fresh or dried, whether or not ground",1212
1992,121230,"Apricot, peach or plum stones and kernels; of a kind used primarily for human consumption",1212
1992,121291,"Sugar beet; of a kind used primarily for human consumption, fresh or dried, whether or not ground",1212
1992,121292,"Sugar cane; of a kind used primarily for human consumption, fresh or dried, whether or not ground",1212
1992,121299,"Vegetable products (including unroasted chicory roots, chicorium intybus sativum variety); n.e.s. in chapter 12, fresh or dried, ground or unground, primarily for human consumption",1212
1992,121300,"Cereal straw and husks; unprepared, whether or not chopped, ground, pressed or in the form of pellets",1213
1992,121410,Lucerne (alfalfa) meal and pellets,1214
1992,121490,"Forage products including swedes, mangolds, fodder roots, hay, sainfoin, clover, forage kale, lupines, vetches etc., pelletised or otherwise",1214
1992,130110,Lac,1301
1992,130120,Gum Arabic,1301
1992,130190,"Natural gums, resins, gum-resins, balsams, n.e.s. in heading no. 1301",1301
1992,130211,Vegetable saps and extracts; opium,1302
1992,130212,Vegetable saps and extracts; of liquorice,1302
1992,130213,Vegetable saps and extracts; of hops,1302
1992,130214,Vegetable saps and extracts; of pyrethrum or of the roots of plants containing rotenone,1302
